index,pred_key,pred_value,gt_key,gt_value,match
103,body_material,mahogany,body_material,,False
103,brand name,,brand name,,True
103,neck_material,mahogany,neck_material,,False
103,color,black,color,,False
103,gender,,gender,Women,False
103,model,180106,model,,False
104,category,jaqueta de inverno,category,,False
104,brand,,brand,,True
104,sizes,,sizes,,True
104,brand name,,brand name,,True
104,color,,color,,True
104,intended_use,skiing,intended_use,,False
104,material,,material,,True
105,category,calçados de futebol indoor,category,,False
105,brand,Original,brand,,False
105,body material,,body material,,True
105,gender,masculino,gender,,False
105,intended_use,futsal,intended_use,,False
105,material,breathable,material,,False
105,back / side material,,back / side material,,True
105,size,Youth Boys,size,,False
105,model number,,model number,,True
106,category,bicicleta elétrica,category,,False
106,brand,,brand,,True
106,outerwear type,,outerwear type,,True
106,sport type,,sport type,,True
106,color,,color,,True
106,features,"['folding', 'mountain bike', 'Electric car', '36V', '27 speed']",features,,False
106,gender,,gender,Men,False
106,material,lithium battery,material,,False
106,size,1/26 inch,size,,False
106,model number,,model number,,True
107,category,basketball jersey,category,,False
107,brand,JazzyVten,brand,,False
107,sizes,"['S', 'M', 'L', 'XL', '2XL']",sizes,,False
107,color,red white,color,,False
107,gender,,gender,Men,False
107,model,Men Alabama #2 Collin Sexton,model,,False
107,athletic shoe type,,athletic shoe type,,True
108,category,football boots,category,,False
108,brand,,brand,,True
108,color,Blue Orange,color,,False
108,intended_use,Soccer,intended_use,,False
108,material,,material,,True
108,voltage,,voltage,36V,False
108,size,Men High Top,size,,False
109,category,máscara de ciclismo,category,,False
109,sizes,,sizes,,True
109,brand,,brand,,True
109,sport type,,sport type,,True
109,item type,,item type,,True
109,fabric type,,fabric type,,True
109,color,,color,,True
109,gender,,gender,Men,False
109,intended_use,protection contra o frio,intended_use,,False
109,material,,material,,True
110,category,calçados esportivos,category,,False
110,brand,Kuvenile,brand,,False
110,color,,color,,True
110,gender,,gender,Men,False
110,intended_use,futebol,intended_use,,False
110,athletic shoe type,,athletic shoe type,,True
110,material,,material,,True
110,key_attributes,"['Turf', 'Hoverboard', 'Juvenile', 'Studded Boots']",key_attributes,,False
110,size,,size,,True
111,category,jaqueta,category,,False
111,seasonality,"['primavera', 'outono', 'inverno']",seasonality,,False
111,windproof,True,windproof,,False
111,sport type,,sport type,,True
111,waterproof,True,waterproof,,False
111,item type,,item type,,True
111,intended_use,"camping, hiking, tourism",intended_use,,False
111,breathable,True,breathable,,False
112,category,saddle,category,,False
112,brand,YaFee,brand,,False
112,features,['Shock Absorption'],features,,False
112,gender,,gender,Men,False
112,intended_use,Sports Bicycle Riding,intended_use,,False
112,material,Polyurethane Foam,material,,False
113,category,Clothing,category,,False
113,brand,,brand,,True
113,sizes,,sizes,,True
113,outerwear type,,outerwear type,,True
113,color,,color,,True
113,material,,material,,True
113,key_attributes,"['Breathable', 'UPF 50+', 'Anti UV', 'Outdoor Sportswear', 'Summersho', 'Short Fishing Shirt and Pants']",key_attributes,,False
113,feature,,feature,Windproof,False
114,category,tent,category,,False
114,brand,,brand,,True
114,color,,color,,True
114,material,UV-resistant,material,,False
114,key_attributes,"['two person', 'beach tent', 'camping tent', 'outdoor', 'fishing tent', 'hiking', 'traveling']",key_attributes,,False
114,size,,size,,True
114,model number,,model number,,True
115,category,biquíni,category,,False
115,brand,New Bikinis,brand,,False
115,sizes,['XL'],sizes,,False
115,color,branco,color,,False
115,gender,,gender,Men,False
115,material,"mesh, embroidered, tulle",material,,False
115,key_attributes,"['sexy', 'swimwear', 'embroidery', 'tulle', 'tassel']",key_attributes,,False
116,category,sneakers,category,,False
116,brand,,brand,,True
116,style,High top,style,,False
116,gender,Boys,gender,,False
116,intended_use,Outdoor Training,intended_use,,False
116,material,,material,,True
116,layers,,layers,Single,False
116,model number,,model number,,True
117,category,electric scooter,category,,False
117,brand,,brand,,True
117,color,,color,,True
117,gender,,gender,Women,False
117,material,,material,,True
117,key_attributes,"['LCD display', 'foldable', 'smart', 'two-wheels', 'electric skateboard']",key_attributes,,False
117,size,,size,,True
118,category,Water weight bag,category,,False
118,upper height,,upper height,,True
118,gender,,gender,Men,False
118,intended_use,"Beach umbrella stand, Patio sunshade umbrella base holder, Outdoor",intended_use,,False
118,athletic shoe type,,athletic shoe type,,True
119,category,bathing suit,category,,False
119,brand,,brand,,True
119,color,red,color,,False
119,design,Flaming Space Galaxy,design,,False
119,intended_use,swimming,intended_use,,False
119,type,One Piece,type,,False
119,model number,,model number,,True
120,category,shorts,category,,False
120,brand,,brand,,True
120,weight,,weight,-,False
120,color,,color,,True
120,material,,material,,True
120,key_attributes,"['Students', 'Loose', 'Broken Holes', 'Irregular', 'High Waist']",key_attributes,,False
120,temperature range,,temperature range,,True
120,size,,size,-,False
121,category,running shoes,category,,False
121,brand,Clorts,brand,,False
121,sport type,,sport type,,True
121,color,3F011A/B,color,,False
121,intended_use,Run,intended_use,,False
122,category,pool cue cases,category,,False
122,brand,,brand,,True
122,item type,,item type,,True
122,style,2-Pc Style,style,,False
122,gender,,gender,Women,False
122,material,leather,material,,False
122,quantity,3,quantity,,False
123,category,golf,category,,False
123,series,,series,Running Shoes,False
123,gender,,gender,Men,False
123,intended_use,practice training,intended_use,,False
123,athletic shoe type,,athletic shoe type,,True
123,material,plastic,material,,False
123,model number,,model number,,True
124,category,water bottle/flask,category,,False
124,brand,ANMEILU,brand,,False
124,capacity,2L,capacity,,False
124,intended_use,"Sports, Outdoor Camping",intended_use,,False
124,material,Soft TPU,material,,False
124,sport,,sport,Pool,False
125,category,basketball jersey,category,,False
125,gender,women,gender,,False
125,intended_use,wear,intended_use,,False
125,material,Breathable,material,,False
125,ball type,,ball type,,True
125,set_type,Full Set Uniforms Suits Clothes,set_type,,False
126,category,água de consumo,category,,False
126,brand,Naturehike,brand,,False
126,capacity,3L,capacity,2L,False
126,intended_use,"['Camping', 'Hiking', 'Climbing']",intended_use,,False
126,material,PEVA,material,TPU,False
127,category,jaqueta,category,,False
127,brand,,brand,,True
127,sizes,,sizes,,True
127,sport type,,sport type,,True
127,item type,,item type,,True
127,color,,color,,True
127,gender,,gender,Women,False
127,intended_use,"camping, hiking, fishing, skiing",intended_use,,False
127,material,softshell,material,,False
128,category,Running Shoes,category,,False
128,brand name,,brand name,,True
128,capacity,,capacity,3L,False
128,gender,Women,gender,,False
128,intended_use,Jogging,intended_use,,False
128,material,AiR Mesh,material,,False
128,type,Sneakers,type,,False
129,category,jersey,category,,False
129,brand,Liv,brand,,False
129,outerwear type,,outerwear type,,True
129,gender,Women,gender,,False
129,intended_use,Sport Wear,intended_use,,False
129,material,Short Sleeve shirts,material,,False
129,type,Bicycle Sport Wear,type,,False
129,country_of_origin,unknown,country_of_origin,,False
129,size,M,size,,False
130,category,skateboard,category,,False
130,brand,Forfar,brand,,False
130,women flats shoes,,women flats shoes,Chaussures femme,False
130,gender,,gender,Women,False
130,intended_use,Skateboarding,intended_use,,False
130,truck_type,Skeleton Turbo Long Board,truck_type,,False
130,material,magnesium alloy,material,,False
130,quantity,2 Pcs,quantity,,False
130,athletic shoe type,,athletic shoe type,,True
130,size,"5.0""",size,,False
131,category,biquíni,category,,False
131,brand,CUPSHE,brand,,False
131,closure,Lace-Up,closure,,False
131,sleeve size,,sleeve size,,True
131,design,Boho Print,design,,False
131,style,One-Piece Swimsuit,style,,False
131,gender,,gender,Women,False
131,intended_use,praia,intended_use,,False
131,material,unknown,material,,False
132,category,fishing line,category,,False
132,brand,,brand,,True
132,brand name,,brand name,,True
132,diameter,0.28MM,diameter,,False
132,strength,30LB,strength,,False
132,length,100m,length,,False
133,category,óculos de inverno para esqui e snowboard,category,,False
133,brand,,brand,,True
133,sport type,,sport type,,True
133,brand name,,brand name,,True
133,color,4Color,color,,False
133,pattern,,pattern,Boho Print,False
133,gender,,gender,Women,False
133,key_attributes,"['breakproof', 'double lenses', 'spherical mirror', 'anti-fog', 'sport']",key_attributes,,False
134,category,máscara,category,,False
134,brand,WoSporT,brand,,False
134,color,multicolor,color,,False
134,meters,,meters,100m,False
134,intended_use,"Halloween, Paintball",intended_use,,False
135,category,baseball cap,category,,False
135,brand,New Brand,brand,,False
135,sport type,,sport type,,True
135,item type,,item type,,True
135,style,Snapback,style,,False
135,intended_use,Hip Hop,intended_use,,False
135,material,Washed Cotton,material,,False
136,category,soccer cleats,category,,False
136,brand,ALDOMOUR,brand,,False
136,sizes,,sizes,,True
136,brand name,,brand name,,True
136,color,,color,,True
136,intended_use,football training,intended_use,,False
136,material,,material,,True
136,type,,type,Tactical Mask,False
137,category,running shoes,category,,False
137,brand,NIKE,brand,,False
137,item type,,item type,,True
137,color,,color,,True
137,craftwork,,craftwork,Washed,False
137,gender,,gender,Unisex,False
137,intended_use,Running,intended_use,,False
137,model,AIR MAX 90 ULTRA 2.0,model,,False
137,material,,material,Cotton,False
137,strap type,,strap type,,True
138,category,dança,category,,False
138,brand,LEMOCHIC,brand,,False
138,sizes,,sizes,,True
138,brand name,,brand name,,True
138,color,,color,,True
138,style,pointe,style,,False
138,gender,,gender,Men,False
138,intended_use,performance,intended_use,,False
138,material,,material,,True
139,category,fishing rod,category,,False
139,brand,,brand,,True
139,gender,,gender,Men,False
139,intended_use,Ice fishing,intended_use,,False
139,athletic shoe type,,athletic shoe type,,True
139,material,foam handle,material,,False
139,length,0.5M,length,,False
139,feature,,feature,Breathable,False
140,category,golf grip,category,,False
140,brand,GP2013,brand,,False
140,brand name,,brand name,,True
140,color,whiteout,color,,False
140,intended_use,mens golf,intended_use,,False
140,quantity,10pcs/lot,quantity,,False
140,model number,,model number,,True
141,category,cap,category,Ice Fishing Rod,False
141,brand,US President Donald Trump,brand,,False
141,color,Camo,color,,False
141,intended_use,Presidential Candidates Hat,intended_use,,False
141,material,cotton,material,,False
142,category,jaqueta de corrida,category,,False
142,brand,,brand,,True
142,sizes,,sizes,,True
142,color,,color,,True
142,material,,material,,True
142,key_attributes,"['Quick Dry', 'Sport Jacket', 'Windproof', 'Bicycle UV Protection']",key_attributes,,False
142,model number,,model number,,True
143,category,singing bowl,category,,False
143,brand,,brand,,True
143,frequency,"['440hz', '432hz']",frequency,,False
143,gender,,gender,Unisex,False
143,material,quartz crystal,material,Cotton,False
143,key_attributes,G Throat,key_attributes,,False
143,strap type,,strap type,,True
143,size,8 Inch,size,,False
143,model number,,model number,,True
144,category,SUP Stand Up Paddle Board,category,,False
144,brand,,brand,,True
144,sport type,,sport type,,True
144,color,AQUA MARINA,color,,False
144,gender,,gender,Men,False
144,intended_use,"Surf Board, Fishing Kayak, Inflatable Boat",intended_use,,False
144,material,,material,,True
144,size,300*75*10cm,size,,False
145,category,basketball shoes,category,,False
145,brand,Jordan,brand,,False
145,weight (kg),,weight (kg),2,False
145,intended_use,Basketball,intended_use,,False
145,model,2018,model,,False
146,category,tênis esportivo,category,,False
146,brand,AA10100,brand,,False
146,brand name,,brand name,,True
146,features,"['Waterproof', 'Breathable']",features,,False
146,material,Genuine Leather,material,,False
146,capacity (person),,capacity (person),,True
147,category,equipamento de astronomia,category,,False
147,brand,iOptron,brand,,False
147,upper height,,upper height,,True
147,gender,,gender,Men,False
147,athletic shoe type,,athletic shoe type,,True
147,intended_use,astronomia,intended_use,,False
